car2	LIDAR	23.061	-4.0843	-5.97243	0.0025372	0.0111822	3.85842
car3	RADAR	-11.5754	-0.0824832	0.829659	-0.000211623	-0.000935913	2.67713
car3	LIDAR	-11.5754	-0.0824832	0.829659	-0.000211623	-0.000935913	1.17004
car1	RADAR	-8.01368	3.91714	5.06399	-0.000659806	-0.00288547	2.45379
car1	LIDAR	-8.01368	3.91714	5.06399	-0.000659806	-0.00288547	3.1222
car2	RADAR	22.8451	-4.08367	-6.15428	0.00135728	0.00465716	3.43295
car2	LIDAR	22.8451	-4.08367	-6.15428	0.00135728	0.00465716	1.3538
car3	RADAR	-11.5291	-0.0824602	1.06587	3.56067e-05	0.00018298	2.38008
car3	LIDAR	-11.5291	-0.0824602	1.06587	3.56067e-05	0.00018298	1.75655
car1	RADAR	-7.84281	3.91874	5.01721	0.00169134	0.00641964	0.347139
car1	LIDAR	-7.84281	3.91874	5.01721	0.00169134	0.00641964	1.78905
car2	RADAR	22.6386	-4.08218	-6.07591	-0.00048775	-0.00238277	1.54263
car2	LIDAR	22.6386	-4.08218	-6.07591	-0.00048775	-0.00238277	1.62055
car3	RADAR	-11.4957	-0.0824242	1.00972	0.000309138	0.00116158	0.375353
car3	LIDAR	-11.4957	-0.0824242	1.00972	0.000309138	0.00116158	1.13753
car1	RADAR	-7.66372	3.92119	5.16181	0.00452422	0.0143813	7.63976
car1	LIDAR	-7.66372	3.92119	5.16181	0.00452422	0.0143813	0.00946663
car2	RADAR	22.4176	-4.08417	-6.21597	0.00156157	0.0044678	5.39331
car2	LIDAR	22.4176	-4.08417	-6.21597	0.00156157	0.0044678	2.51152
car3	RADAR	-11.46	-0.0823427	1.13358	0.000828567	0.00277841	7.72906
car3	LIDAR	-11.46	-0.0823427	1.13358	0.000828567	0.00277841	0.268176
car1	RADAR	-7.51036	3.92676	4.87755	0.0108767	0.0346218	4.39859
car1	LIDAR	-7.51036	3.92676	4.87755	0.0108767	0.0346218	1.23633
car2	RADAR	22.2078	-4.08492	-5.95109	0.00224653	0.00720455	6.52896
car2	LIDAR	22.2078	-4.08492	-5.95109	0.00224653	0.00720455	5.45081
car3	RADAR	-11.4455	-0.0821954	0.839361	0.0016664	0.00508918	3.82088
car3	LIDAR	-11.4455	-0.0821954	0.839361	0.0016664	0.00508918	2.32224
car1	RADAR	-7.33502	3.92884	4.98791	0.0120639	0.0340482	1.16239
car1	LIDAR	-7.33502	3.92884	4.98791	0.0120639	0.0340482	0.160529
car2	RADAR	21.9928	-4.08589	-6.03816	0.00288497	0.0082127	2.84432
car2	LIDAR	21.9928	-4.08589	-6.03816	0.00288497	0.0082127	1.1211
car3	RADAR	-11.4077	-0.0821171	0.975269	0.00195753	0.00543925	1.33408
car3	LIDAR	-11.4077	-0.0821171	0.975269	0.00195753	0.00543925	0.000299458
car1	RADAR	-7.15732	3.93853	5.03948	0.0208209	0.0544094	0.599944
car1	LIDAR	-7.15732	3.93853	5.03948	0.0208209	0.0544094	3.11046
car2	RADAR	21.7877	-4.07241	-6.02006	-0.00857802	-0.023163	2.35219
car2	LIDAR	21.7877	-4.07241	-6.02006	-0.00857802	-0.023163	2.94613
car3	RADAR	-11.3674	-0.0817302	1.04188	0.00381375	0.00992491	0.572299
car3	LIDAR	-11.3674	-0.0817302	1.04188	0.00381375	0.00992491	3.03764
car1	RADAR	-7.00291	3.94917	4.94062	0.0294442	0.0723716	0.5912
car1	LIDAR	-7.00291	3.94917	4.94062	0.0294442	0.0723716	4.42048
car2	RADAR	21.5723	-4.05735	-5.93192	-0.0196661	-0.0485855	2.6163
car2	LIDAR	21.5723	-4.05735	-5.93192	-0.0196661	-0.0485855	9.22624
car3	RADAR	-11.3464	-0.0810701	0.972485	0.00678459	0.0165583	0.301716
car3	LIDAR	-11.3464	-0.0810701	0.972485	0.00678459	0.0165583	6.11191
car1	RADAR	-6.82955	3.95844	5.11569	0.0349427	0.0774426	2.78377
car1	LIDAR	-6.82955	3.95844	5.11569	0.0349427	0.0774426	0.724898
car2	RADAR	21.3651	-4.04287	-6.04786	-0.0290348	-0.0674178	0.920775
car2	LIDAR	21.3651	-4.04287	-6.04786	-0.0290348	-0.0674178	1.62626
car3	RADAR	-11.3075	-0.0803443	1.17708	0.00939139	0.0214097	3.52815
car3	LIDAR	-11.3075	-0.0803443	1.17708	0.00939139	0.0214097	1.21887
car1	RADAR	-6.66053	3.93684	5.19996	0.0135068	0.0213268	3.36035
car1	LIDAR	-6.66053	3.93684	5.19996	0.0135068	0.0213268	3.48953
car2	RADAR	21.1528	-4.05563	-6.15333	-0.0180974	-0.0379986	3.82825
car2	LIDAR	21.1528	-4.05563	-6.15333	-0.0180974	-0.0379986	2.83412
car3	RADAR	-11.2559	-0.081141	1.36361	0.00478063	0.00949914	3.65457
car3	LIDAR	-11.2559	-0.081141	1.36361	0.00478063	0.00949914	2.2104
car1	RADAR	-6.48642	3.96061	5.15497	0.0314859	0.0597891	6.38517
car1	LIDAR	-6.48642	3.96061	5.15497	0.0314859	0.0597891	2.83001
car2	RADAR	20.9661	-4.02602	-5.98896	-0.0365787	-0.0746732	4.25232
car2	LIDAR	20.9661	-4.02602	-5.98896	-0.0365787	-0.0746732	1.81851
car3	RADAR	-11.2179	-0.0796835	1.30166	0.00993484	0.0197954	6.38075
car3	LIDAR	-11.2179	-0.0796835	1.30166	0.00993484	0.0197954	3.24155
car1	RADAR	-6.31689	3.9642	5.07241	0.0323582	0.0592107	2.79864
car1	LIDAR	-6.31689	3.9642	5.07241	0.0323582	0.0592107	0.925787
car2	RADAR	20.7722	-4.00743	-5.86817	-0.0461313	-0.0887575	3.57917
car2	LIDAR	20.7722	-4.00743	-5.86817	-0.0461313	-0.0887575	0.0606434
car3	RADAR	-11.172	-0.0790836	1.2656	0.0111709	0.0209646	1.98686
car3	LIDAR	-11.172	-0.0790836	1.2656	0.0111709	0.0209646	1.02061
car1	RADAR	-6.12917	3.966	5.23309	0.0307266	0.049936	1.28234
car1	LIDAR	-6.12917	3.966	5.23309	0.0307266	0.049936	0.86185
car2	RADAR	20.5619	-4.00689	-6.00147	-0.0436205	-0.0782781	2.48672
car2	LIDAR	20.5619	-4.00689	-6.00147	-0.0436205	-0.0782781	0.253861
car3	RADAR	-11.1119	-0.0780387	1.46349	0.0132875	0.0236923	1.65112
car3	LIDAR	-11.1119	-0.0780387	1.46349	0.0132875	0.0236923	0.449929
car1	RADAR	-5.96216	3.96988	5.25806	0.0307966	0.0453253	0.274802
car1	LIDAR	-5.96216	3.96988	5.25806	0.0307966	0.0453253	0.776658
car2	RADAR	20.3467	-3.99456	-6.04387	-0.0480296	-0.081571	0.234216
car2	LIDAR	20.3467	-3.99456	-6.04387	-0.0480296	-0.081571	2.71346
car3	RADAR	-11.0676	-0.0752538	1.53095	0.0204366	0.0354153	0.399204
car3	LIDAR	-11.0676	-0.0752538	1.53095	0.0204366	0.0354153	1.97113
car1	RADAR	-5.80467	3.95021	5.22652	0.0151305	0.0118199	1.51497
car1	LIDAR	-5.80467	3.95021	5.22652	0.0151305	0.0118199	0.430481
car2	RADAR	20.1305	-3.99733	-6.07491	-0.0433024	-0.0673849	1.9806
